room_id,rating,comments,sentiment_score,sentiment_type
1508718511630646313,5.0,I was really suprised by the hospitality and responsiveness! Mohamed and his family are great people very friendly and helpfull and make you feel right at home!  Its in a great area aswell and I would reccomend to anybody everything is close by!,0.5789285714285715,Positive
1508718511630646313,5.0,"Staying here was truly a once-in-a-lifetime experience. The view of the Pyramids from my room was absolutely unbelievable. The hosts were incredibly kind and welcoming, it really felt like staying with family.They arranged airport pickup, which made everything so easy, and also organized a tour of the Pyramids that I’ll remember forever. Their hospitality and attention to detail exceeded every expectation.If you want an unforgettable stay in Giza with breathtaking views and a genuinely warm family, this is the place. Highly, highly recommend!",0.4479166666666667,Positive
1508718511630646313,5.0,"I cannot say enough good things about them!  They were lovely! Fresh mango juice. breakfast, cheesecake... they even went to a cafe with us and introduced us to Egyptian culture. I'm planning on coming back and I will be staying with them again!",0.36,Positive
1508718511630646313,5.0,"Adel and his family are so welcoming!They’re the definition of hospitality.They constantly checked in on my wife and I making sure we had everything.There was an incident where our uber driver couldn’t speak English and he offered to get on the call with the driver and Ruba (sister) even made my wife and I a photo frame of us. Super sweet family. Zamira, the other sister cleaned our bathroom the moment we spotted something off in the drainage.I love their availability and responsiveness.Amazing view of one of the pyramids. I will return here in a heartbeat when I return to Cairo.",0.22261904761904758,Positive
1508718511630646313,5.0,That was amazing! It’s a very nice appartement with a wonderful vieuw! The place is  very relaxing and host are very nice and friendly! ✨☀️,0.6631250000000001,Positive
1508718511630646313,5.0,"It offers breakfast , which could offer a bit more variety,  a bit of fruit would be good .",0.4333333333333333,Positive
1508718511630646313,5.0,"Amazing view!! The pictures are accurate. it is tucked away on a sketchy street but the hosts are very accommodating, welcoming and responsive. 10/10 would recommend",0.5125000000000001,Positive
1297327219631789358,,"You can see the Pyramids right from your room! Being on the top floor offered nice privacy from the rest of the building.While the internet was a bit slow, the host was incredibly responsive; even though I had some trouble finding the place initially, he came to meet me personally to ensure a smooth check-in.",0.2507936507936508,Positive
1297327219631789358,,"The location is very close to the pyramids; you can clearly see them from the bedroom and the balcony. The room was very clean and well organized. Whenever we needed anything, the host responded to our messages quickly and was very helpful. We were welcomed in a tolerant, respectful, and generous manner. Thank you very much for everything. We hope to have the opportunity to stay at your place again.🙏🏻❤️",0.29571428571428576,Positive
1297327219631789358,,"I had a great stay at this studio. It’s very clean, quiet, and located in a safe area close to all essential services. The hosts are incredibly friendly and helpful. Highly recommended",0.3302380952380953,Positive
1297327219631789358,,"We enjoyed our stay. The view of the pyramids is quite nice. The photos of the room look like maybe they were taken a long time ago, as it is a little aged now. Ghoneim was kind and communicated well.",0.22708333333333333,Positive
1297327219631789358,,"The view of the pyramids was absolutely astonishing, and the apartment was also really nice and clean. The host was very friendly too, so definitely recommended! Only the neighborhood was very loud (also at night) but that is just usual in the area near the pyramids.",0.21490740740740744,Positive
1297327219631789358,,"The entrance was a bit hard to find, but the host came out to greet us. The room was clean and spacious. We could see the pyramids from the room, making it a great location. We had a wonderful stay in Cairo.",0.46875,Positive
1297327219631789358,,"It was an absolutely wonderful experience staying at this Airbnb. The location is truly unbeatable, offering breathtaking views of the pyramids right from the window. We found the accommodation to be comfortable and very well-maintained throughout our stay. The host was gracious and ensured we had everything we needed for a pleasant visit. We would highly recommend this fantastic place to anyone looking for an unforgettable experience.",0.5532275132275132,Positive
1297327219631789358,,"I was genuinely impressed with the flat. The design and décor are beautiful, and the place feels really spacious and comfortable. It honestly exceeded my expectations.If you’re coming to Giza or planning to visit the pyramids, this is definitely one of the best places you can stay. Highly recommended!",0.4694444444444445,Positive
1297327219631789358,,"If I could, I’d give this place 100 out of 10!Such a nice, cozy, and clean place even more beautiful than in the photos, with a lovely view. The owner is very nice, polite, and extremely hospitable. Highly recommended and absolutely worth the money you pay.It definitely won’t be the last time I’ll always book there! 💛",0.3109722222222222,Positive
1297327219631789358,,"Beautiful unit with a stunning view of the pyramids. Ghoneim was an excellent host - very responsive, helped with my luggage, and always made sure everything went smoothly during my stay. I’ll definitely be coming back in the future.",0.38333333333333336,Positive
1297327219631789358,,"We had a great time staying here and I absolutely do recommend everyone to do so. We felt like home from day one. Ghoneim and his family are such a great people and they took good care of us with everything we needed. The place itself is even better than on the photos. Clean and private, well equipped and with the direct view on the pyramids. To wake up and have a breakfast with a view like that is just something you do not experience every day :) One of the best places to stay in Cairo in my opinion and definitely best in Giza. Thank you for making our stay the best we could have. We will definitely come back one day.",0.46444444444444444,Positive
1297327219631789358,,Ghoneim's place is easy to find at an easy location. We felt right at home. Thank to him and his father for their hospitality and thanks again to his father for small gift for my daughter ❤️,0.22047619047619044,Positive
1297327219631789358,,"I loved the stay. The family was so hospitable and treated me like family. Thanks for the beautiful view, the wonderful bedroom, the food, and help. I really enjoyed staying there and would highly recommend this place.",0.5683333333333334,Positive
1297327219631789358,,"The host was very good and communicative throughout our stay. The place was exactly as described, and the view of the pyramids is undoubtedly awesome. A great experience overall!",0.592,Positive
1297327219631789358,,"I had a great stay! The room was clean, cozy, and had everything I needed. The view was absolutely stunning, and it made the experience even better. Yassin was very kind and helpful throughout my stay — he made everything easy and smooth. I would definitely recommend this place and would love to come back again!🥰",0.3890909090909092,Positive
1297327219631789358,,The best host and view! Comfortable beds and clean apartment. Thanks so much!,0.44333333333333336,Positive
1297327219631789358,,"Best option for Egypt …. Amazing people , incredible space . And he has US outlets ! A huge perk . Great family , great people . Cant reccomend it enough",0.6571428571428571,Positive
1297327219631789358,,"This place was great. A beautiful view of the pyramids. The host was great at helping me throughout my stay, making sure I had everything I needed.",0.7375,Positive
1297327219631789358,,"Orion charter Township, Michigan",0.0,Neutral
1297327219631789358,,Beautiful Apartment with a good View of the Pyramids. Ghoneim was helpful and Overall a good host.,0.5625,Positive
1297327219631789358,,The room with pyramid view was great. Good to spend time at the rooftop seating with the pyramid view. Had a good time and rested stay. Beautifully put up property.,0.7625000000000001,Positive
1297327219631789358,,"I had an amazing stay. The host and his father were truly awesome — very kind, welcoming, and attentive. They went out of their way to make sure I was comfortable and had everything I needed. Their hospitality made a big difference. I highly recommend staying here and would definitely come back.",0.384,Positive
1297327219631789358,,Responsive host and very comfortable stay with a stunning pyramids view. Most suitable to light suitcase or solo travellers as you have to climb up to the rooftop. The view is impressive.,0.5783333333333334,Positive
1297327219631789358,,"Jassein and family.. Thank you so much for everything …They are very kind and friendly people 👍We’re very happy and pleasent to be in this place that we recomend 100%. Nice view, very clean and modern studio.We really appreciate your help and hospitality…Hope to see you again",0.4789583333333334,Positive
1606001853199411128,,Thank you so much to all the amazing hosts. Probably the best place in Giza where you can enjoy an amazing jacuzzi with the best view of all the 3 pyramids. The room is cave style which gives you the feeling of ancient Egypt. Everything was perfect. Will definitely be back. Great job guys. You accommodated all my requests and very promptly.,0.5800000000000001,Positive
1606001853199411128,,This was one of coolest spots I've ever stayed in. Absolutely insane view of the pyramids. Looking out the window blew my mind every morningAlso really enjoyed walking around in the area and was able to order food delivery when I needed to,0.0,Neutral
1606001853199411128,,"I've been traveling the world for seven years now, and this was easily the best airbnb I've ever stayed at. Everything from the view of the pyramids through to the hospitality from the host was incredible. I strongly recommend staying here. You won't regret it!",0.71875,Positive
1606001853199411128,,"Very good and clean apartment, amazing views from the bed / jakuzi.10/10i can only recomend, will definitly come back !",0.37533333333333335,Positive
1606001853199411128,,"Stayed here with my husband for our anniversary and it was so nice and cozy. We live in Cairo, but this was truly a nice get away!",0.3215909090909091,Positive
1606001853199411128,,The place is well designed and clean the view was awesome,0.6833333333333333,Positive
1606001853199411128,,It was an amazing stay. The caretaker was flexible and waited for us at 1:00 a.m. The Airbnb was exactly as shown in the photos; the view was breathtaking—waking up to it every day and getting ready. The location is also fantastic. 10/10. I highly recommend it.,0.322,Positive
1606001853199411128,,"Very distinctive room, and the housekeeper is also great!Very nice to prepare a hot tub for us to use.",0.35000000000000003,Positive
1606001853199411128,,"We chose this place to stay because of its hot tub with a view of the pyramids, but in the end, we couldn't use it because the hot tub never heated up. We were a bit disappointed because we chose this place for the hot tub... The host was understanding and offered us a discount, which we really appreciated. It is located a 10-minute walk from the pyramids and the rooftop, so it's great, and also close to the new museum by car. The room isn't very well soundproofed, but I think it's like that everywhere in Egypt... The view from the room of the pyramids is as described and amazing; you never get tired of it. The bedding is excellent, and the hosts are responsive at all times, which is great. The staff in the building are also very friendly. It would have been a 10/10 if the hot tub had been able to heat up...",0.3049242424242424,Positive
1606001853199411128,,"Very cute, a peaceful atmosphere, and the views are magical... wow!",0.38125,Positive
1606001853199411128,,"Mélyssa5 years on AirbnbRating, 5 stars,  · March 2026,  · Stayed one nightAmazing stay! I recommend it.Translated  Show original",0.375,Positive
1606001853199411128,,Wonderful accommodation!! Clean and spacious!,0.7291666666666667,Positive
1314833467096489875,,I had a warm welcoming to Pyramids hotel. The rooftop restaurant had a breath taking view of the Pyramids. The room was very nice and organized. The front desk concierge was helpful & organized with different ideas of locations to visit. They offer a pickup for visitors coming to Giza and offered a chofer to any location you wish to visit & they stay close by when you’re ready to leave. I enjoyed my stay very much.,0.38999999999999996,Positive
1314833467096489875,,"I absolutely loved my stay here! The room was incredible and the staff were so friendly and welcoming! Sammy from the restaurant was so so kind to me and the lobby staff were so accommodating! I loved all of the tours I booked through the hotel and felt incredibly safe, my tour guide Mak was the highlight of my trip! Don’t skip out on this place I will %100 book here when I come back to Egypt!",0.6169642857142856,Positive
1314833467096489875,,"Absolutely amazing. Host was very accommodating and sweet. Location is amazing, and the room is exactly what you need. The shower water pressure was perfect too. Would 100% recommend!!",0.5,Positive
1314833467096489875,,"I enjoyed a peaceful stay and was pleased with the room's cleanliness. A big thank you to Ibrahim for his kindness and assistance, especially in communicating with the Uber driver in Arabic, which made my Uber ride to the airport feel safe and comfortable.",0.3071428571428571,Positive
1314833467096489875,,This was a great stay! I really enjoyed casually sitting in the cafe and watching pyramids every once in a while. The room had all the essentials and it was in a great location for the main sights in Giza. Definitely recommend it!,0.3277777777777778,Positive
1314833467096489875,,"this was such a great stay! the team is so kind, the rooms were amazing and the rooftop views and food are so good, especially recommend the mushroom pizza and mango smoothies. very close to the pyramids too. would definitely stay again, loved this place.",0.4222222222222223,Positive
1314833467096489875,,"this was such a great stay! the team is so kind, the rooms were amazing and the rooftop views and food are so good, especially recommend the mushroom pizza and mango smoothies. very close to the pyramids too. would definitely stay again, loved this place.",0.4222222222222223,Positive
1314833467096489875,,"this was such a great stay! the team is so kind, the rooms were amazing and the rooftop views and food are so good, especially recommend the mushroom pizza and mango smoothies. very close to the pyramids too. would definitely stay again, loved this place.",0.4222222222222223,Positive
1314833467096489875,,"Overall a good hotel for the price paid. Still some area of the hotel are  in construction thought, so aspect some noise. Plus when I was there a rodent must have managed to get inside the air cond probably from outside as my room was next to this high wall of earth , in fact you can’t even open the window, resulting in lots of noise made by the rat trying to scratch something inside the cooler. 🤨",0.14333333333333334,Positive
1314833467096489875,,On the first day I was given a large room with three beds. The following day they changed my room to a small but adequate room on a different floor. I had to repack all my stuff and go to the other room.  laundry service is $1.00 per article and there's no laundry shops. I used the bathroom sink to wash my underwear.,0.06037414965986395,Neutral
1314833467096489875,,"Great stay overall with a few things to be mindful of. The rooftop balcony view is absolutely incredible and easily the highlight of the property. Rooms are clean, well-presented, and the shower has excellent hot water pressure. Staff throughout the hotel are kind and welcoming.However, I’d strongly recommend skipping the breakfast — it’s poor quality and overpriced. The restaurant is also disappointing, with staff being overly pushy and even taking change as assumed tips, sometimes up to 50% of the bill. I also booked a tour through the hotel which turned out to be significantly overpriced and didn’t deliver what was promised.Overall, a good stay for the room and views, but avoid the restaurant and don’t book tours through the hotel.",0.33273809523809517,Positive
1314833467096489875,,"I stayed here for one night, when I got into Cairo. My flight came in around midnight and they offered to provide transportation from the airport, which was nice for a solo female traveler arriving so late at night. While I was only there for a few hours to sleep (immediately went on a pyramid tour first thing in the morning and checked out), they were very kind and responsive. The sink in my bathroom was leaking, and since it was in the middle of the night, they couldn’t bring anyone in to fix it. That was fine for me though since I was just staying for such a short time.Overall, it’s a good spot to sleep if you’re checking out Giza and the pyramids.",0.1872222222222222,Positive
1314833467096489875,,"Such a great budget-friendly place near the Pyramids of Giza, rooms are basic but cleam,just an 8-minute walk away. The rooftop view is absolutely serene, offering a  stunning and uninterrupted view of the pyramids.Most importantly, the people,Abadu and Dida were excellent. I felt very safe throughout my stay. I booked my tour with them, and everything went perfectly.A special mention to Samy at the rooftop restaurant, absolutely fabulous service and experience. only one thing they need to work is on wifi everything else spot on",0.33901098901098903,Positive
1314833467096489875,,Great location. Rooftop offers an amazing view of the Pyramids. The staff are friendly. There were noises from the busy street and next door but otherwise I’ll recommend.,0.32916666666666666,Positive
1314833467096489875,,"Amazing place to visit Pyramid's, friendly staff and nice view during the day and night time, on the rooftop...Samy has many good options to eat and drink, highly recommended.",0.48916666666666675,Positive
1314833467096489875,,"Had a very lovely stay. Was there for a week. There’s so much activity going on in the area, which I appreciated. It was not difficult to find food or things to do at all. Many pharmacies and grocery stores nearby. Also a hospital not too far away, which made me feel comfortable. The food in the restaurant was very good. The staff were incredibly helpful and friendly with literally everything I needed. They also set up some really great tours for me which I really appreciated. The room was very clean and a great accommodation. The Wi-Fi did go out sometimes, not often. But as soon as I let the reception know, they were on it!!!!The pictures of the rooftop aren’t really as pictured, but still very beautiful nonetheless less. It fits about 7, 4-tops comfortably.The hotel staff, Yusuf specially, helped me to set up a few tours including an overnight trip to the desert,  that included transportation and food included. The company they work with, were really great men! I’m a female sol",0.4262925170068027,Positive
1314833467096489875,,"Nice location, good staff. Cleanliness can be slightly improved though. Overall good value for money.",0.3666666666666666,Positive
1314833467096489875,,The place was good but their responses were bad. I was staying in 406 and the telephone & hot water were not working. I tried to contact them but they didn’t fix it. I didn’t shower it because of cold water. Apart from this everything is good.,0.07000000000000002,Neutral
1314833467096489875,,"Picture a place that is located on the door step of the great pyramids, where you are greeted with the biggest and brightest smiles from staff who go the extra mile to ensure you have the best experience, from booking tours for you to ensuring your room is what you imagine it to be they go the extra mile to creating the perfect experience in Egypt for you… I want to give special recognition to Mr Gabre.   His customer service and overall interactions with me were beyond amazing, he listened to my questions and supported me with everything I needed every day of my trip going over and beyond all the time. My trip would not be what it was if it had not been for him so Mr Gabre…… I say “THANK YOU” .",0.46964285714285714,Positive
1314833467096489875,,I am very thankful with all of the people that were always available and friendly. Made me feel safe and the room was perfect.The food and the view is spectacular.Im very pleased about how they treated me and all of them were very professional in their service and behavior.I recommend this place 100% . Perfect location!,0.46499999999999997,Positive
1314833467096489875,,"The Airbnb was great, and the view from the rooftop terrace was absolutely beautiful. The sight of the pyramids was 100% worth it. The hosts were always very friendly and helpful, and the tours they organized were wonderful — I got to see a lot of Cairo. The only thing that bothered me a little was the noise inside and around the hotel.",0.4642857142857143,Positive
1314833467096489875,,"I enjoyed my stay here very much.  The staff was very nice and helpful with my needs like getting rides, the room was very clean and had everything I needed, the food was excellent and the view from the rooftop was the best I've ever seen anywhere.  I highly recommend this place and when I come back to Cairo I will absolutely stay here again if I can.",0.48629629629629634,Positive
1314833467096489875,,"So, here's the thing, this is a great hotel with a pyramid view. It has a wonderful shuttle service from the airport and lots of tours to go on. I did the tours and the pyramids tour was wonderful, the Alexandria and coptic/Islamic Cairo weren't great so, you know, hedge your bets. I was safe here as a solo female traveler and the staff was kind.",0.6714285714285714,Positive
1314833467096489875,,"Certainly fine for a couple days stay in Cairo. That being said, the Airbnb is located in Giza and a distance from Cairo (20-30 min uber drive pending traffic). The market around the corner was super fair with water/beverage pricing. You’ll find in downtown Cairo price gouging specifically for being a tourist.",0.48333333333333334,Positive
1325995807818486852,,"Our stay was perfect, we would always recommend this unique place. You wake up to the view of the pyramids and the relaxing sound of galloping horses. It’s a very authentic and clean place. Also the communication and service with Malika was always super friendly and easy.We hope we can come back, thank you so much for our stay.",0.41111111111111115,Positive
1325995807818486852,,"What a beautiful place! I loved my stay, thank you so much! Everyone very friendly and nice, the room was amazing, clean, comfortable and loved the decor, the terraces with the most amazing view of the pyramids, I spent lots of time just chilling there with their sweet cat :) will definitely recommend it!",0.4033854166666667,Positive
1325995807818486852,,"RomanKharkiv, UkraineRating, 5 stars,  · February 2026,  · Stayed one nightGizaWe came for one night and extended twice. Stunning pyramid views, especially from the corner rooms. Cozy rooms with panoramic windows, wide beds, soft yellow lighting, and spacious bathrooms. Quiet inside, even with the city outside. Shared kitchen on every floor.Malika is a wonderful host — everything was arranged easily, from sightseeing to horse riding. Riding horses in the desert under the stars was unforgettable. Lovely animals too — horses, cats, dogs, even a raven.A truly magical stay. We will definitely return.",0.2523809523809524,Positive
1325995807818486852,,"We spent two amazing nights here. The view of the pyramids right outside the window is simply fantastic! The apartment is very cozy and clean. At our request, they brought us a very good breakfast, which we enjoyed on the terrace outside the room. We loved passing through the stables downstairs and seeing all the beautiful horses. The first night they were doing some roadworks and we didn't sleep well, but trust us: it's worth it. Malika's place is something different—it's unique and special.",0.35215773809523804,Positive
1325995807818486852,,"We stayed at the Pharaoh’s room and the experience was breathtaking. Waking up to the view of the great pyramids of Giza and witnessing the sunset from here was surreal.Malika is a lovely host, she has designed the rooms tastefully and she personally takes care of the property and guests so the experience is very personalised. Getting homemade fresh breakfast, a beautiful decorated Christmas dinner with the best view ever were the highlights.I highly recommend this place for people who are looking for a local and authentic experience.",0.4827272727272728,Positive
1325995807818486852,,"Malika’s rooms are a haven in comparison to the hustle and bustle of Giza outside. The rooms themselves are spotless, modern and comfortable with fantastic views overlooking the pyramids. As a host I couldn’t fault her. The only downside is the area it is located in can be intimidating with poorly treated camels and horses from the other stables nearby. Access can be a bit of a challenge for Ubers as google maps takes you to the wrong location (Malika is very clear about this) so if you are a lone traveller, you may wish to avoid arriving late at night.",-0.0195,Neutral
1325995807818486852,,"Abu Dhabi, United Arab Emirates",0.0,Neutral
1325995807818486852,,"The property offers breathtaking, unobstructed views of the pyramids. The private terrace and rooftop are peaceful and serene, making them perfect for watching the sunrise and sunset against a stunning pyramid backdrop. The host is responsive, helpful, and ensures a smooth and enjoyable stay.",0.46875,Positive
1325995807818486852,,"Our stay with Malika was a dream! Her creative spirit is everywhere and her attention to details is incredible!  The location is 35 meters from the fence of the Pyramids area.  Her place is perched above a large stables which adds to the flavor and excitement of the location.  But rest assured,  once you walk through the gate of her ""compound"", it's completely peaceful.  The horses and riders are amazing to watch in the foreground of the best view of the pyramids.  Her place is kept immaculate and she offers meals as well.  We only took advantage of breakfast,  but it was wonderful!  She presents the breakfast beautifully and makes meals traditional Egyptian style. We truly loved our time there and,  on top of everything else,  we feel like we made a new friend.  Details......The walk to the gate of  the Pyramids is about a 10 minute walk. Coming to her place is best if you contact one of her favorite drivers.  There will be no question about finding the place. Thank you Malika!!",0.5077587853323148,Positive
1325995807818486852,,"Thank you so much for the wonderful hospitality! I arrived quite late, so I asked Malika's driver to pick me up from the airport. He was incredibly friendly, arrived early to wait for me, and carried my heavy luggage up several flights of stairs. Malika's adorable kitten greeted me too—so cute that I couldn't resist playing with it before going to sleep.The room was spotless and beautifully designed. Every detail, from the charming brick walls, windowsill, furniture to the bathroom, showed Malika's great taste and care. Despite Egypt being full of flies, I saw none in the room or terrace—everything was perfectly clean. The bed was just right, springy and comfortable, and I slept wonderfully.Because it was cold, Malika kindly arranged my dinner in a warm, beautiful indoor room instead of the terrace. Even though she was feeling unwell that day, she still got up to arrange everything and take great care of me. I was deeply touched. Truly wish I could give more than five stars!",0.3827122153209109,Positive
1325995807818486852,,We had a wonderful time here for our honeymoon! Most amazing view of the pyramids you could imagine - waking up to seeing this was like a dream!!We took the horses from the stables below for a sunset ride into the desert and also to the pyramids - a must do!!Malika and the family Breesh are very friendly hosts.Highly recommended!,0.67734375,Positive
1325995807818486852,,"An amazing stay, exactly like the photos - it’s an incredible view of the pyramids and the home and rooms are beautifully decorated and very clean and a great shower. We went with the airport pickup and it made the checkin experience really easy, so helpful with bags. We’re coming back to Cairo again so will be booking again for sure!",0.5483333333333333,Positive
1325995807818486852,,"Malika and Karim were such wonderful hosts, as were the amazing people helping out. I love them all! After staying 6 days, it already feels like they’ve become family. I’ll definitely be back—not just for the stay and the hospitality, but especially for the people. Thank you Malika, for giving me such beautiful memories at your place. I already miss everyone, including your lovely pets 🤍",0.39722222222222225,Positive
1325995807818486852,,"Malika’s Airbnb was lovely, had gorgeous views of the pyramids, and was a lovely clean space to hybernate from the hectic- ness of the city. She was also a very attentive host and answered any questions we had.However I do have to comment that I’m not sure how well the horses are treated in the stable below/ in the area. Although nothing to do with malika, we did see two dead horses thrown on the rubbish piles outside.",0.2670833333333333,Positive
1325995807818486852,,"A+++++++++++++ An experience I’ll never forget with the loveliest of hosts. Malika is the go-to person for any activity in Giza whether it’s a relaxing spa experience or an exciting desert excursion. Without a doubt would book again. We felt safe, at home, and completely looked after - I would recommend this to family and friends in a heartbeat. The view and the building are even better in-person.",0.35,Positive
1325995807818486852,,"Fenna13 years on AirbnbRating, 5 stars,  · May 2025,  · Stayed a few nightsThis vieuw is worth a million.it's even better than on the pictures.you can almost touch the pyramids.add the cosy terras and the tastefull rooms.Makika and her crew are the friendliest people and the horses where treated really well.what else can you wish.if you love a panoramic vieuw and you like horses, this is your place.",0.26,Positive
1325995807818486852,,"Everything is beautiful, only the access was confusing for some of the taxi drivers I used 🫶we  loved this place,We will surely return.",0.35,Positive
1325995807818486852,,Such a beautiful Airbnb with one of the best views of the pyramids. Malika was a fantastic host with great communication.,0.61,Positive
1325995807818486852,,"Such a beautiful property and stay. You can immediately tell Malika has a background in interior design as our room (and the others we glanced at) were impeccably arranged and detailed. We loved the location by the horses and had fun buying some carrots and apples for them everyday of our stay. The property itself (outside the room) is quite spacious with large courtyards on each floor level and a beautiful upper terraced lounge. Was so great to lie up top and daydream in perfect view of the splendor of the pyramids. Highly recommend to all. Great water pressure and heat on the shower as well which have found to be a challenge in other Egypt air B n Bs in the past. There is no wi-fi would be only very minor negative, but it was honestly great to unplug still and enjoy the simple life away from devices during such a beautiful stay. Easy entry with the keyless lock and good location for walking around for shopping, food and snacks. A+++",0.3417006802721088,Positive
1325995807818486852,,"Had a great stay. Such an experience, everything was as described. Highly recommend bringing earplugs to sleep, this made everything perfect for us.",0.49,Positive
1325995807818486852,,We stayed in the Pharaoh suite at Malik’s Qasr for our time in Giza (above the stables). We had a quaint domed brick room with a comfortable king sized bed and an excellent view of the Pyramids from bed! The owner was so thoughtful remembering I was arriving for my birthday and leaving a card and some sweets. There is a shared kitchen with a spout for filtered water. Horses neigh just below the terrace and if you want a horse or camel to ride to the pyramids or into the desert FB Stables  is on site and convenient to book. We took horses to the pyramids with a guide who took photos and camels to watch the sunset in the Sahara. These are memories we will never forget. There are shops and restaurants nearby and I’d recommend this place for anyone that wants to leave the beaten path and have a unique experience. We will always remember our time in this place.,0.3958333333333333,Positive
